,year,Unnamed: 0.1,movieId,tagId,relevance,tag,Unnamed: 0,title,genres,imdbId,tmdbId,number of ratings,rating,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,IMAX,Documentary,War,Musical,Western,Film-Noir,(no genres listed),class
5551,2003,6351,7260,425,0.99575,gay,7135,Latter Days (2003),Comedy|Drama|Romance,345551,15708.0,272,3.582720588235294,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5552,2004,6352,7261,902,0.872,sequels,7136,Barbershop 2: Back in Business (2004),Comedy,337579,21301.0,324,2.697530864197531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5553,2004,6353,7262,204,0.932,children,7137,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime,337917,20483.0,143,2.730769230769231,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
5554,2004,6354,7263,959,0.99625,sports,7138,Miracle (2004),Drama,349825,14292.0,2220,3.740540540540541,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5555,2003,6355,7265,907,0.98925,sexual,7140,"Dreamers, The (2003)",Drama,309987,1278.0,1610,3.656211180124224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5556,2002,6356,7266,620,0.9745,mad scientist,7141,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi,307109,18841.0,165,3.33939393939394,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
5557,1994,6357,7270,540,0.95725,independent film,7145,Sleep with Me (1994),Comedy|Drama|Romance,111218,19361.0,59,2.788135593220339,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5558,1974,6359,7275,142,0.98375,blaxploitation,7150,Uptown Saturday Night (1974),Comedy,72351,29464.0,62,3.064516129032258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5559,1972,6360,7280,1069,0.999,vampires,7155,Blacula (1972),Horror,68284,30566.0,121,2.384297520661157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
5560,1973,6361,7281,1069,0.998,vampires,7156,"Scream, Blacula, Scream! (1973)",Horror,70656,42466.0,67,2.1194029850746268,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
5561,1984,6362,7283,1098,0.99325,wartime,7158,Swing Shift (1984),Drama,88213,18446.0,131,2.927480916030534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5562,1992,6363,7284,1044,0.96925,treasure hunt,7159,Trespass (1992),Action|Crime|Thriller,105636,22004.0,133,2.8796992481203008,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
5563,2003,6364,7285,26,0.9925,adolescence,7160,Thirteen (2003),Drama,328538,11023.0,2327,3.4258702191663084,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5564,1992,6365,7286,540,0.94925,independent film,7161,Simple Men (1992),Comedy|Drama,105411,47802.0,160,3.634375,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5565,1976,6366,7287,742,0.817,original,7162,"Sailor Who Fell from Grace with the Sea, The (1976)",Drama,75161,92298.0,52,3.144230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5566,1973,6368,7289,522,0.9645,horror,7164,"Silent Night, Bloody Night (1973)",Horror,70694,29852.0,55,2.227272727272727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
5567,1984,6369,7292,807,0.81075,predictable,7167,Best Defense (1984),Comedy|War,86955,11221.0,118,1.7923728813559323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
5568,2004,6370,7293,865,0.9935,romantic comedy,7168,50 First Dates (2004),Comedy|Romance,343660,1824.0,10816,3.286751109467456,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5569,2004,6371,7294,811,0.99375,president,7169,Welcome to Mooseport (2004),Comedy,361925,16784.0,489,2.541922290388548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5570,1971,6374,7300,185,0.991,cars,7175,Vanishing Point (1971),Action|Drama,67927,11951.0,418,3.5454545454545454,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
5571,1959,6377,7303,515,0.9825,holocaust,7178,The Diary of Anne Frank (1959),Drama|War,52738,2576.0,666,3.695945945945946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
5572,1977,6378,7304,995,0.9815,surreal,7179,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,74121,22561.0,184,3.605978260869565,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5573,1987,6379,7305,733,0.945,obsession,7180,Black Widow (1987),Crime|Drama|Mystery|Thriller,90738,19345.0,313,3.2731629392971247,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3
5574,1985,6381,7307,838,0.97675,rape,7182,Flesh & Blood (1985),Action|Adventure|Drama|War,89153,12775.0,265,3.269811320754717,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
5575,1985,6382,7308,1044,0.98375,treasure hunt,7183,King Solomon's Mines (1985),Adventure|Comedy,89421,9838.0,320,2.5578125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5576,1986,6384,7310,74,0.976,arnold,7185,Raw Deal (1986),Action,91828,2099.0,356,2.5730337078651684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
5577,1939,6385,7311,746,0.9495,oscar (best actor),7186,"Goodbye, Mr. Chips (1939)",Drama|Romance,31385,42852.0,487,3.808008213552361,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5578,1966,6386,7312,931,0.99625,small town,7187,"Follow Me, Boys! (1966)",Comedy|Drama,60420,40454.0,57,3.1403508771929824,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5579,1990,6387,7313,19,0.96675,action,7188,Fire Birds (1990),Action|Adventure,99575,6470.0,135,2.388888888888889,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
5580,2003,6388,7314,861,0.99875,robots,7189,Robot Stories (2003),Drama|Sci-Fi,301777,20032.0,65,3.015384615384616,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
5581,2004,6389,7315,959,0.9955,sports,7190,Against the Ropes (2004),Comedy|Drama,312329,8842.0,144,2.4479166666666665,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5582,2004,6390,7316,1014,0.9935,teen movie,7191,Confessions of a Teenage Drama Queen (2004),Comedy,361467,11132.0,618,2.5145631067961167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5583,2004,6391,7317,855,0.9875,road trip,7192,EuroTrip (2004),Adventure|Comedy,356150,9352.0,3398,3.2895821071218365,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5584,2004,6392,7318,579,0.9965,jesus,7193,"Passion of the Christ, The (2004)",Drama,335345,615.0,4330,3.14445727482679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5585,2004,6393,7319,230,0.941,comedy,7194,Club Dread (2004),Comedy|Horror,331953,11217.0,497,2.495975855130785,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
5586,2004,6394,7320,284,0.99725,dancing,7195,Dirty Dancing: Havana Nights (2004),Romance,338096,10677.0,506,2.9347826086956523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5587,2004,6395,7321,797,0.94475,police investigation,7196,Twisted (2004),Thriller,315297,13572.0,340,2.6029411764705883,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
5588,2003,6396,7323,340,0.992,east germany,7198,"Good bye, Lenin! (2003)",Comedy|Drama,301357,338.0,5667,3.8762131639315336,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5589,2004,6397,7324,523,0.9915,horses,7199,Hidalgo (2004),Adventure|Drama,317648,2023.0,1995,3.321052631578948,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5590,2004,6398,7325,58,0.992,amy smart,7200,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,335438,9384.0,4583,2.93912284529784,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
5591,2004,6399,7326,638,0.945,medieval,7201,"Reckoning, The (2004)",Crime|Drama,258816,25935.0,154,3.2012987012987013,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
5592,1966,6400,7327,351,0.99225,enigmatic,7202,Persona (1966),Drama,60827,797.0,1800,4.093055555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5593,1976,6404,7334,800,0.96775,politics,7209,"Front, The (1976)",Comedy|Drama,74554,1723.0,277,3.6823104693140793,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5594,1953,6405,7335,712,0.99925,noir thriller,7210,Pickup on South Street (1953),Film-Noir,46187,25955.0,307,3.8192182410423454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
5595,1955,6407,7338,912,0.9955,shakespeare,7213,Richard III (1955),Drama|War,49674,43323.0,184,3.730978260869565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
5596,1985,6408,7340,1014,0.99425,teen movie,7215,Just One of the Guys (1985),Comedy,89393,24548.0,324,2.9753086419753085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5597,1966,6409,7341,195,0.92975,chase,7216,The Chase (1966),Crime|Drama|Thriller,60232,31602.0,80,3.34375,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
5598,2004,6410,7345,902,0.899,sequels,7220,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy,358349,17047.0,430,2.208139534883721,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
5599,2004,6411,7346,1014,0.99425,teen movie,7221,"Girl Next Door, The (2004)",Comedy|Romance,265208,10591.0,3477,3.294794362956572,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5600,2004,6412,7347,1050,0.983,twist ending,7222,Secret Window (2004),Mystery|Thriller,363988,1586.0,3860,3.2059585492227978,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
5601,2004,6413,7348,251,0.98325,conspiracy,7223,Spartan (2004),Thriller,360009,11169.0,944,3.4200211864406778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
5602,2002,6415,7352,179,0.98275,cancer,7227,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,329767,156.0,323,3.580495356037152,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5603,1994,6416,7353,1033,0.73725,too short,7228,Clifford (1994),Comedy,109447,2778.0,138,2.141304347826087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5604,1993,6417,7354,741,0.99075,organized crime,7229,Mad Dog and Glory (1993),Comedy|Drama|Romance,107473,10433.0,420,3.126190476190476,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5605,1957,6419,7357,931,0.9985,small town,7232,Peyton Place (1957),Drama|Romance,50839,43236.0,96,3.333333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5606,1987,6420,7359,230,0.812,comedy,7234,Walk Like a Man (1987),Comedy,94288,40752.0,70,2.2857142857142856,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5607,2004,6421,7360,1128,0.9845,zombies,7235,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,363547,924.0,5599,3.572959457045901,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3
5608,2004,6422,7361,192,0.98975,cerebral,7236,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,338013,38.0,33225,4.066350639578631,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
5609,2004,6423,7362,903,0.9935,serial killer,7237,Taking Lives (2004),Crime|Drama|Thriller,364045,11081.0,1199,3.091743119266055,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
5610,2003,6424,7364,563,0.9965,irish,7239,Intermission (2003),Comedy|Crime|Drama,332658,16941.0,411,3.448905109489051,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
5611,2004,6426,7366,1081,0.9995,view askew,7241,Jersey Girl (2004),Comedy|Drama|Romance,300051,9541.0,1540,3.0626623376623376,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5612,2004,6427,7367,224,0.99925,coen bros,7242,"Ladykillers, The (2004)",Comedy|Crime,335245,5516.0,2568,3.0186915887850465,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
5613,2004,6428,7368,169,0.81775,brutality,7243,Never Die Alone (2004),Crime|Drama|Thriller,354766,20304.0,46,2.5543478260869565,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
5614,2004,6429,7369,664,0.9835,monsters,7244,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,331632,11024.0,1042,2.283109404990403,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
5615,2003,6430,7371,931,0.95575,small town,7246,Dogville (2003),Drama|Mystery|Thriller,276919,553.0,3890,3.853598971722365,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3
5616,2003,6431,7372,107,0.9915,based on a book,7247,Ned Kelly (2003),Drama,277941,10544.0,277,3.063176895306859,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5617,2004,6432,7373,108,0.99925,based on a comic,7248,Hellboy (2004),Action|Adventure|Fantasy|Horror,167190,1487.0,9362,3.30687887203589,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
5618,2004,6433,7374,64,0.99225,animation,7249,Home on the Range (2004),Animation|Children|Comedy|Musical|Western,299172,13700.0,438,2.665525114155251,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
5619,2004,6434,7375,865,0.994,romantic comedy,7250,"Prince & Me, The (2004)",Comedy|Romance,337697,11137.0,925,3.235135135135135,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5620,2004,6435,7376,19,0.98625,action,7251,Walking Tall (2004),Action,351977,11358.0,1194,3.0494137353433834,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
5621,2003,6436,7377,540,0.943,independent film,7252,"United States of Leland, The (2003)",Crime|Drama,301976,13573.0,434,3.552995391705069,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
5622,2004,6437,7378,374,0.89225,family,7253,Johnson Family Vacation (2004),Comedy,359517,19084.0,103,2.2766990291262137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5623,2004,6438,7379,508,0.994,historical,7254,The Alamo (2004),Drama|War|Western,318974,10733.0,464,2.9428879310344827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3
5624,2004,6439,7380,107,0.994,based on a book,7255,Ella Enchanted (2004),Comedy|Fantasy|Romance,327679,14442.0,1756,3.2801822323462413,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5625,2004,6440,7381,902,0.93825,sequels,7256,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,327247,2122.0,1164,2.78393470790378,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
5626,2003,6442,7383,247,0.99725,con artists,7258,Shade (2003),Crime|Drama|Thriller,323939,14576.0,169,3.195266272189349,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
5627,2003,6444,7385,801,0.97675,pornography,7260,Twentynine Palms (2003),Drama|Horror,315110,26636.0,72,2.5416666666666665,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
5628,1956,6445,7386,131,0.99325,biblical,7261,"Ten Commandments, The (1956)",Adventure|Drama,49833,6844.0,1986,3.618580060422961,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5629,1978,6446,7387,1128,0.98725,zombies,7262,Dawn of the Dead (1978),Action|Drama|Horror,77402,923.0,3649,3.7978898328309127,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
5630,1966,6448,7389,969,0.99525,stop motion,7264,One Million Years B.C. (1966),Adventure|Fantasy,60782,3591.0,198,2.6818181818181817,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5631,1976,6449,7391,1118,0.9305,workplace,7266,"Mother, Jugs & Speed (1976)",Comedy,74923,26176.0,99,2.742424242424242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5632,1965,6450,7394,12,0.99025,70mm,7269,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,59797,10338.0,232,3.4008620689655173,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
5633,1950,6451,7395,374,0.95325,family,7270,Cheaper by the Dozen (1950),Comedy|Drama,42327,33839.0,425,3.3411764705882354,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5634,1970,6453,7399,88,0.98675,australian,7274,Ned Kelly (1970),Action|Crime|Western,66130,38978.0,44,2.6818181818181817,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3
5635,1976,6454,7402,839,0.974,rats,7277,"Food of the Gods, The (1976)",Horror|Sci-Fi,74540,42245.0,78,2.480769230769231,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
5636,1952,6455,7405,854,0.98225,road movie,7280,Road to Bali (1952),Comedy|Musical,45094,34082.0,87,3.17816091954023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5637,1939,6456,7406,402,0.885,foreign,7281,"Flying Deuces, The (1939)",Comedy,31322,22999.0,79,3.329113924050633,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5638,1952,6457,7408,371,0.945,fairy tale,7283,Jack and the Beanstalk (1952),Children|Comedy|Fantasy,44762,18698.0,56,3.0892857142857144,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5639,1983,6458,7410,961,0.93325,spying,7285,"Osterman Weekend, The (1983)",Action|Thriller,86058,12239.0,164,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
5640,1979,6459,7414,758,0.9905,oscar (best supporting actor),7289,Going in Style (1979),Comedy|Drama,79219,65066.0,100,3.46,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5641,1977,6460,7415,815,0.99225,private detective,7290,"Late Show, The (1977)",Comedy|Crime|Drama|Mystery,76301,42228.0,101,3.584158415841584,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
5642,1975,6461,7416,758,0.99975,oscar (best supporting actor),7291,"Sunshine Boys, The (1975)",Comedy,73766,16561.0,215,3.432558139534884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5643,1992,6462,7417,702,0.9945,new jersey,7292,Jersey Girl (1992),Comedy|Romance,104550,54655.0,89,3.0280898876404496,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5644,2000,6463,7418,315,0.97625,documentary,7293,"American Nightmare, The (2000)",Documentary,259182,70779.0,55,3.2454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5645,1985,6464,7419,995,0.97375,surreal,7294,After Hours (1985),Comedy|Thriller,88680,10843.0,1678,3.838200238379023,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
5646,1964,6465,7420,834,0.99025,racing,7295,Viva Las Vegas (1964),Comedy|Musical|Romance,58725,2098.0,81,3.0123456790123457,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5647,2004,6466,7437,271,0.98925,cross dressing,7298,Connie and Carla (2004),Comedy,345074,15673.0,204,3.107843137254902,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5648,2004,6467,7438,1070,0.98975,vengeance,7299,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,378194,393.0,28502,3.823222931724089,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
5649,2004,6468,7439,1082,0.99875,vigilante,7300,"Punisher, The (2004)",Action|Crime|Thriller,330793,7220.0,2445,3.04519427402863,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
5650,2004,6469,7440,204,0.994,children,7301,Paper Clips (2004),Documentary,380615,33823.0,163,3.665644171779141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5651,2003,6470,7442,907,0.98775,sexual,7303,Young Adam (2003),Crime|Drama|Thriller,289635,237.0,231,3.173160173160173,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
5652,2004,6471,7444,439,0.99575,girlie movie,7305,13 Going on 30 (2004),Comedy|Fantasy|Romance,337563,10096.0,5224,3.1079632465543643,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5653,2004,6472,7445,1070,0.97625,vengeance,7306,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,328107,9509.0,7605,3.807955292570677,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3
5654,2004,6473,7448,230,0.85925,comedy,7309,Envy (2004),Comedy,326856,10710.0,610,2.344262295081968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5655,2004,6474,7449,222,0.91325,cloning,7310,Godsend (2004),Drama|Horror|Thriller,335121,11058.0,493,2.4340770791075053,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
5656,2004,6475,7450,865,0.998,romantic comedy,7311,Laws of Attraction (2004),Comedy|Romance,323033,11141.0,553,3.04249547920434,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5657,2004,6476,7451,1014,0.99675,teen movie,7312,Mean Girls (2004),Comedy,377092,10625.0,9189,3.5496789639786703,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5658,2004,6477,7453,439,0.9835,girlie movie,7314,New York Minute (2004),Action|Adventure|Comedy,363282,11025.0,301,2.4435215946843853,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
5659,2004,6478,7454,483,1.0,gypsy accent,7315,Van Helsing (2004),Action|Adventure|Fantasy|Horror,338526,7131.0,5790,2.8349740932642487,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
5660,2003,6479,7455,235,0.96175,coming of age,7316,"Mudge Boy, The (2003)",Drama,339419,26899.0,48,3.4166666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5661,2004,6481,7457,656,0.95575,mistaken identity,7318,Breakin' All the Rules (2004),Comedy|Romance,349169,16428.0,70,2.7357142857142858,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5662,2004,6482,7458,690,0.97575,mythology,7319,Troy (2004),Action|Adventure|Drama|War,332452,652.0,10544,3.35157435508346,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
5663,2003,6483,7459,813,0.989,prison,7320,Carandiru (2003),Crime|Drama,293007,8440.0,332,3.6987951807228914,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
5664,2003,6484,7460,540,0.97225,independent film,7321,Coffee and Cigarettes (2003),Comedy|Drama,379217,883.0,1849,3.53677663601947,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5665,1970,6485,7474,425,0.997,gay,7323,"Boys in the Band, The (1970)",Drama,65488,34377.0,96,3.5416666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5666,2003,6486,7475,394,0.998,finnish,7324,Raid (2003),Action|Crime|Drama|Thriller,330802,20375.0,61,3.360655737704918,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3
5667,1987,6488,7478,431,0.9285,genocide,7326,Swimming to Cambodia (1987),Drama,94089,42015.0,406,3.9458128078817736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5668,1943,6489,7479,1121,0.999,world war ii,7327,Watch on the Rhine (1943),Drama,36515,68440.0,52,3.480769230769231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5669,1983,6490,7480,851,0.97725,revolution,7328,Under Fire (1983),Drama|Thriller|War,86510,12503.0,104,3.4471153846153846,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3
5670,1985,6491,7481,887,0.9955,sci-fi,7329,Enemy Mine (1985),Adventure|Drama|Sci-Fi,89092,11864.0,1257,3.499602227525856,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
5671,1973,6492,7482,631,1.0,martial arts,7330,Enter the Dragon (1973),Action|Crime,70034,9461.0,3076,3.7719440832249673,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
5672,1970,6493,7484,862,0.99675,rock and roll,7332,Gimme Shelter (1970),Documentary,65780,132.0,547,3.8692870201096894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5673,1990,6496,7487,907,0.98275,sexual,7335,Henry & June (1990),Drama,99762,17993.0,307,3.311074918566775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5674,1990,6497,7488,315,0.98975,documentary,7336,Berkeley in the '60s (1990),Documentary,99121,37447.0,44,3.659090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5675,1966,6500,7491,34,0.979,africa,7339,"Naked Prey, The (1966)",Adventure,60736,18513.0,71,3.288732394366197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5676,1977,6501,7492,1069,0.99525,vampires,7340,Martin (1977),Drama|Horror,77914,26517.0,181,3.3314917127071824,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
5677,1957,6502,7493,747,0.995,oscar (best actress),7341,"Three Faces of Eve, The (1957)",Drama,51077,28285.0,384,3.81640625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
