,year,Unnamed: 0.1,movieId,tagId,relevance,tag,Unnamed: 0,title,genres,imdbId,tmdbId,number of ratings,rating,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,IMAX,Documentary,War,Musical,Western,Film-Noir,(no genres listed),class
11213,2016,13060,165641,235,0.99,coming of age,40669,Closet Monster (2016),Drama,3638396,353728.0,68,3.757352941176471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
487,1993,530,553,481,0.997,gunfight,547,Tombstone (1993),Action|Drama|Western,108358,11969.0,14333,3.703341938184609,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
11922,2019,13781,201594,742,0.86925,original,56475,Brightburn (2019),Drama|Horror|Sci-Fi|Thriller,7752126,531309.0,127,3.062992125984252,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3
6632,2004,7774,30749,431,0.9995,genocide,9428,Hotel Rwanda (2004),Drama|War,395169,205.0,11462,3.9784505321933343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1568,1991,1755,1993,901,0.95975,sequel,1904,Child's Play 3 (1991),Comedy|Horror|Thriller,103956,11187.0,1001,2.052947052947053,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
3320,1987,3709,4132,865,0.95175,romantic comedy,4028,Mannequin (1987),Comedy|Romance,93493,10019.0,1734,2.6620530565167244,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9749,2013,11536,105504,1020,0.98225,tense,20334,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,1535109,109424.0,4744,3.7938448566610457,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3
11230,2016,13077,166526,630,0.98675,mars,41016,The Space Between Us (2016),Adventure|Sci-Fi,3922818,365942.0,295,3.23728813559322,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
9670,2012,11444,103541,905,0.99125,sex,19902,Thanks for Sharing (2012),Comedy|Drama,1932718,112200.0,163,3.3435582822085887,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
565,1993,626,678,540,0.9405,independent film,665,Some Folks Call It a Sling Blade (1993),Drama|Thriller,108181,27768.0,2479,4.067164179104478,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1145,1993,1296,1437,107,0.944,based on a book,1397,"Cement Garden, The (1993)",Drama,106535,14832.0,305,3.6950819672131145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
396,1993,437,458,693,0.99525,native americans,453,Geronimo: An American Legend (1993),Drama|Western,107004,35588.0,956,3.13336820083682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
9390,2012,11122,96612,979,0.9395,stupid as hell,18422,Compliance (2012),Drama|Thriller,1971352,84188.0,290,3.255172413793104,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7311,1937,8619,47723,270,0.771,criterion,11033,Way Out West (1937),Comedy|Western,29747,25599.0,88,3.551136363636364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
10181,1964,12015,118085,204,0.941,children,23184,"Welcome, or No Trespassing (1964)",Children|Comedy,58022,20886.0,71,4.112676056338028,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9206,2011,10908,92192,84,0.99925,astronauts,17629,Apollo 18 (2011),Horror|Sci-Fi|Thriller,1772240,50357.0,362,2.7569060773480665,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3
8369,2008,9897,70607,726,0.99625,nudity (full frontal - brief),13622,Feast II: Sloppy Seconds (2008),Action|Comedy|Horror|Thriller,1104835,13797.0,70,2.5642857142857145,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
4194,1961,4709,5227,131,0.9925,biblical,5119,Barabbas (1961),Adventure|Drama,55774,24248.0,102,3.2745098039215685,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4938,2003,5606,6337,115,0.98825,based on true story,6225,Owning Mahowny (2003),Crime|Drama|Thriller,285861,15394.0,544,3.4935661764705883,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
6317,1954,7299,25996,750,0.9365,oscar (best directing),8507,"Star Is Born, A (1954)",Drama|Musical,47522,3111.0,215,3.5953488372093023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
10745,2015,12587,142258,315,0.94725,documentary,31682,Listen to Me Marlon (2015),Documentary,4145178,319076.0,59,3.8389830508474576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
6526,1999,7603,27152,394,0.99875,finnish,9105,Pitkä kuuma kesä (1999),Comedy|Drama,168123,62825.0,94,3.1117021276595747,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9128,2011,10816,90647,748,0.99425,oscar (best animated feature),17247,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX,448694,58423.0,1723,3.179048171793384,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
5140,2000,5847,6648,212,0.91325,cinematography,6525,Chunhyang (2000),Drama|Musical|Romance,245837,54986.0,47,3.2872340425531914,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
256,1995,283,297,169,0.88125,brutality,293,Panther (1995),Drama,114084,41478.0,249,3.1546184738955825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9700,2013,11480,104241,989,0.997,superhero,20058,Kick-Ass 2 (2013),Action|Comedy|Crime,1650554,59859.0,2071,3.151134717527764,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
7360,2006,8678,48600,131,0.9965,biblical,11139,One Night with the King (2006),Drama,430431,15005.0,90,3.283333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8206,2008,9704,66744,443,0.9925,golden palm,13105,"Divo, Il (2008)",Drama,1023490,8832.0,180,3.613888888888889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3824,1992,4276,4748,707,0.99825,ninja,4642,3 Ninjas (1992),Action|Children|Comedy,103596,16314.0,992,2.333669354838709,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2238,1985,2500,2787,522,0.8245,horror,2695,Cat's Eye (1985),Horror,88889,10552.0,1070,2.9845794392523364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
11156,2016,13003,163931,561,0.93275,iraq war,39936,Billy Lynn's Long Halftime Walk (2016),Drama|War,2513074,293767.0,56,2.9642857142857144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
2995,2000,3355,3743,865,0.94675,romantic comedy,3642,Boys and Girls (2000),Comedy|Romance,204175,10571.0,613,2.683523654159869,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6304,1948,7281,25943,797,0.9905,police investigation,8468,"Naked City, The (1948)",Crime|Drama|Film-Noir|Mystery,40636,20482.0,161,3.611801242236025,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,3
1766,1936,1969,2210,511,0.9995,hitchcock,2120,Sabotage (1936),Thriller,28212,12684.0,556,3.6843525179856114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
6574,2003,7681,27664,540,0.88225,independent film,9283,"Brown Bunny, The (2003)",Drama,330099,12703.0,203,2.8029556650246303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3866,1958,4324,4798,109,0.98625,based on a play,4692,Indiscreet (1958),Comedy|Romance,51773,22874.0,342,3.7865497076023393,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3930,2001,4397,4874,43,0.99475,alien,4768,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,272152,167.0,8299,3.5336185082540066,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
6933,2005,8168,36477,865,0.94125,romantic comedy,10193,"Baxter, The (2005)",Comedy|Drama|Romance,401244,13169.0,121,3.227272727272727,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3747,1989,4194,4660,911,0.866,sexy,4555,Scenes from the Class Struggle in Beverly Hills (1989),Comedy,98261,60276.0,85,2.994117647058824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8679,2010,10274,78247,910,0.90675,sexualized violence,14753,"Drawn Together Movie: The Movie!, The (2010)",Animation|Comedy,1546036,36736.0,46,2.869565217391304,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2228,1998,2488,2775,425,0.99325,gay,2683,Head On (1998),Drama,138487,13817.0,154,3.2337662337662336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9260,2012,10971,93563,887,0.981,sci-fi,17887,Lockout (2012),Action|Sci-Fi|Thriller,1592525,81796.0,626,3.1118210862619806,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
4860,2001,5508,6221,425,0.8735,gay,6109,Gaudi Afternoon (2001),Comedy|Drama|Mystery,235412,170400.0,56,2.955357142857143,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
11446,2017,13297,174727,758,0.9815,oscar (best supporting actor),44678,Good Time (2017),Crime|Drama,4846232,429200.0,560,3.7919642857142857,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
10072,2014,11904,115122,1069,0.99825,vampires,22290,What We Do in the Shadows (2014),Comedy|Horror,3416742,246741.0,2304,3.9765625,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
9105,2011,10792,90376,671,0.9985,mother-son relationship,17186,We Need to Talk About Kevin (2011),Drama|Thriller,1242460,71859.0,1669,3.696524865188736,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
8572,2010,10143,74580,589,0.976,kids and family,14349,"Spy Next Door, The (2010)",Action|Children|Comedy,1273678,23172.0,376,2.747340425531915,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
5193,1969,5911,6732,12,0.99175,70mm,6609,"Hello, Dolly! (1969)",Comedy|Musical|Romance,64418,14030.0,461,3.4002169197396963,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
950,1975,1071,1193,806,0.995,powerful ending,1164,One Flew Over the Cuckoo's Nest (1975),Drama,73486,510.0,36058,4.2186616007543405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7157,2006,8437,44197,741,0.99725,organized crime,10680,Find Me Guilty (2006),Comedy|Crime|Drama,419749,9950.0,331,3.314199395770393,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
4782,1982,5413,6093,660,0.98875,modern fantasy,5981,"Last Unicorn, The (1982)",Animation|Children|Fantasy,84237,10150.0,1186,3.658516020236088,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6053,2001,6973,8674,564,0.9515,irish accent,7961,Disco Pigs (2001),Drama,236157,26126.0,81,3.185185185185185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5201,1990,5919,6745,87,0.8935,australia,6622,"Shrimp on the Barbie, The (1990)",Comedy,100608,34564.0,57,2.412280701754386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3459,2001,3869,4306,748,0.99875,oscar (best animated feature),4201,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,126029,808.0,42303,3.7548282627709617,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10444,2014,12281,131444,873,0.9705,samurai,27376,Rurouni Kenshin: The Legend Ends (2014),Action|Adventure|Drama,3029556,221732.0,50,3.37,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
8283,2009,9797,68932,516,0.99725,homeless,13353,"Soloist, The (2009)",Drama|Musical,821642,17332.0,536,3.300373134328358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
11577,2017,13429,180037,81,0.9975,assassin,47036,24 Hours to Live (2017),Thriller,5442456,470114.0,50,2.84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7283,2006,8587,47200,58,0.99975,amy smart,10969,Crank (2006),Action|Thriller,479884,1948.0,3651,3.4024924678170363,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
4129,2002,4626,5127,991,0.983,supernatural,5021,Dragonfly (2002),Drama|Fantasy|Mystery|Romance|Thriller,259288,10052.0,822,2.981143552311436,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3
10119,2014,11951,116397,1051,0.93725,twists & turns,22640,Stonehearst Asylum (2014),Thriller,1772264,207933.0,369,3.4498644986449865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
10123,2013,11955,116529,869,0.96725,russian,22699,Stalingrad (2013),Action|Drama|War|IMAX,1966566,203793.0,56,2.6160714285714284,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,3
8027,2008,9485,61354,227,0.993,college,12616,College (2008),Comedy,844671,13991.0,105,2.3285714285714287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5296,2003,6033,6881,335,0.9305,dysfunctional family,6758,Pieces of April (2003),Comedy|Drama,311648,1550.0,1284,3.5763239875389408,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10532,1980,12370,134326,230,0.93675,comedy,28524,The Taming of the Scoundrel (1980),Comedy,80439,10986.0,124,4.044354838709677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10702,2016,12543,141131,990,0.996,superheroes,31221,Guardians (2016),(no genres listed),4600952,354556.0,78,1.807692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
4085,2001,4577,5074,972,0.97025,storytelling,4968,Storytelling (2001),Comedy|Drama,250081,16550.0,904,3.4480088495575223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10037,2014,11860,114066,687,0.994,musicians,22071,"20,000 Days on Earth (2014)",Documentary|Drama|Musical,2920540,246400.0,102,3.4411764705882355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3
343,1996,382,402,877,0.96375,satire,397,Open Season (1996),Comedy,114047,203119.0,52,2.8365384615384617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7066,2006,8327,41863,931,0.964,small town,10483,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama,419294,8053.0,841,3.6569560047562426,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
8228,2009,9730,67408,43,0.99625,alien,13166,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX,892782,15512.0,2443,3.111543184609088,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
11510,2017,13362,177239,110,0.88975,based on a true story,45825,Stronger (2017),Drama,3881784,395993.0,128,3.33203125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9082,2011,10767,89804,1119,0.99875,world politics,17057,"Ides of March, The (2011)",Drama,1124035,10316.0,2127,3.549600376116596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6571,2002,7678,27647,599,0.97875,lesbian,9277,Tipping the Velvet (2002),Comedy|Drama|Romance,324264,26491.0,117,3.811965811965812,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2457,1999,2753,3056,587,0.93275,kidnapping,2963,Oxygen (1999),Crime|Drama|Thriller,160620,18561.0,111,2.9504504504504503,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
8268,2009,9779,68552,537,0.9675,immigrants,13306,Crossing Over (2009),Drama,924129,15577.0,160,3.196875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1386,1997,1558,1760,414,0.8315,fun,1688,Spice World (1997),Comedy,120185,6116.0,2633,1.805924800607672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6079,1975,7003,8727,514,0.95425,hollywood,8013,"Day of the Locust, The (1975)",Drama,72848,5122.0,102,3.3088235294117645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8707,2010,10307,79134,230,0.985,comedy,14926,Grown Ups (2010),Comedy,1375670,38365.0,1684,2.707244655581948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
16,1995,16,17,3,0.98,18th century,16,Sense and Sensibility (1995),Drama|Romance,114388,4584.0,19729,3.948806325713417,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8028,2008,9486,61357,703,0.952,new orleans,12617,Trouble the Water (2008),Documentary,1149405,22319.0,59,3.347457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1043,1989,1180,1307,865,0.997,romantic comedy,1273,When Harry Met Sally... (1989),Comedy|Romance,98635,639.0,23074,3.831802028256913,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6635,2004,7779,30810,735,0.99625,off-beat comedy,9439,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,362270,421.0,7876,3.7098781107161,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11659,2018,13515,185031,1092,0.825,visually stunning,49209,Alpha (2018),Adventure|Thriller,4244998,399360.0,179,3.329608938547486,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7565,2006,8927,52929,540,0.96825,independent film,11582,Red Road (2006),Drama,471030,11705.0,125,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10544,1953,12382,134849,186,0.9895,cartoon,28741,Duck Amuck (1953),Animation|Children|Comedy,45708,53210.0,248,4.038306451612903,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5179,2003,5891,6705,331,0.94475,drugs,6582,Party Monster (2003),Comedy|Crime|Drama|Thriller,320244,1415.0,334,3.266467065868264,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
11255,2016,13102,167544,157,0.9945,boston,41448,Patriots Day (2016),Drama|Thriller,4572514,388399.0,371,3.605121293800539,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
6929,1995,8162,36086,543,0.9885,indians,10175,Dilwale Dulhania Le Jayenge (1995),Comedy|Musical|Romance,112870,19404.0,152,3.713815789473684,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
828,1991,930,1027,29,0.96575,adventure,1004,Robin Hood: Prince of Thieves (1991),Adventure|Drama,102798,8367.0,8068,3.293815071888944,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2330,1988,2607,2900,522,0.96475,horror,2808,Monkey Shines (1988),Horror|Sci-Fi,95652,29787.0,885,2.7056497175141243,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
2662,1987,2986,3329,26,0.97125,adolescence,3236,The Year My Voice Broke (1987),Drama|Romance,94347,19958.0,226,3.849557522123894,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11785,2018,13643,192381,742,0.8495,original,52386,Apostle (2018),Horror|Thriller,6217306,424121.0,174,3.192528735632184,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
7488,1987,8832,51207,956,0.994,splatter,11400,Street Trash (1987),Comedy|Horror,94057,22172.0,45,2.833333333333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
5879,1994,6764,8221,563,0.97575,irish,7678,War of the Buttons (1994),Adventure|Children|Drama,111666,38348.0,152,3.651315789473684,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10223,2014,12057,120138,442,0.98625,god,23652,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance,2338151,297222.0,403,3.732009925558313,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2946,1985,3302,3690,406,0.9745,franchise,3589,Porky's Revenge (1985),Comedy,89826,23919.0,728,2.06456043956044,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9406,2012,11140,96832,995,0.99225,surreal,18482,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,2076220,103328.0,636,3.630503144654088,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3
2828,2000,3165,3534,25,0.95825,addiction,3435,28 Days (2000),Drama,191754,10468.0,4692,3.074168797953964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6898,2005,8130,34405,586,1.0,kick-butt women,10111,Serenity (2005),Action|Adventure|Sci-Fi,379786,16320.0,11921,3.9812515728546254,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
11655,2018,13511,184997,1014,0.87025,teen movie,49195,"Love, Simon (2018)",Comedy|Drama,5164432,449176.0,534,3.7219101123595504,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9642,2013,11413,103055,313,0.9755,divorce,19793,The Big Wedding (2013),Comedy,1931435,87567.0,191,2.701570680628272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2090,1999,2327,2606,522,0.9645,horror,2515,Idle Hands (1999),Comedy|Horror,138510,6552.0,1863,2.7681159420289854,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
10321,2015,12158,127158,963,0.888,stand-up comedy,26016,Tig (2015),Documentary,3986532,318225.0,51,3.4705882352941178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5717,1945,6550,7702,885,0.986,school,7407,"Bells of St. Mary's, The (1945)",Drama,37536,32430.0,206,3.592233009708738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8646,2009,10235,77540,288,0.9935,dark hero,14616,Solomon Kane (2009),Action|Adventure|Fantasy|Horror,970452,32985.0,537,3.037243947858473,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
7999,2008,9446,60939,922,0.98625,single father,12559,Swing Vote (2008),Comedy|Drama,1027862,10187.0,228,2.8903508771929824,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8750,2010,10365,80241,846,0.99075,relationships,15169,Going the Distance (2010),Comedy|Romance,1322312,38073.0,347,3.145533141210375,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1845,1998,2055,2314,107,0.97875,based on a book,2223,Beloved (1998),Drama,120603,39437.0,600,2.908333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2569,1953,2878,3196,1121,0.97975,world war ii,3103,Stalag 17 (1953),Drama|War,46359,632.0,2805,4.086631016042781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1678,1984,1875,2115,752,1.0,oscar (best effects - visual effects),2025,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,87469,87.0,24306,3.695939274253271,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
10669,2015,12509,140131,70,0.98575,apocalypse,30790,Extinction (2015),Drama|Horror|Sci-Fi,3467412,338676.0,90,3.0166666666666666,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3
3274,1987,3662,4081,920,0.967,silly fun,3977,Back to the Beach (1987),Comedy,92608,26477.0,222,2.4617117117117115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6422,1983,7458,26464,612,0.97375,los angeles,8817,Blue Thunder (1983),Action|Crime|Drama,85255,6341.0,213,3.014084507042253,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
9637,2013,11408,102993,235,0.99425,coming of age,19777,"Way, Way Back, The (2013)",Comedy|Drama,1727388,147773.0,1383,3.76825741142444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9244,2012,10955,93272,107,0.972,based on a book,17826,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX,1482459,73723.0,1068,3.1395131086142323,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
6315,1953,7296,25977,620,0.92975,mad scientist,8494,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),Comedy|Horror|Sci-Fi,45469,3023.0,83,3.289156626506024,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
6426,1984,7462,26472,596,0.9715,latin america,8823,"Norte, El (1984)",Adventure|Drama,85482,17435.0,179,3.7793296089385473,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6523,1998,7595,27067,1101,0.93,weapons,9086,"Pentagon Wars, The (1998)",Comedy|War,144550,14439.0,64,3.40625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
2168,1999,2422,2709,681,0.98925,muppets,2617,Muppets From Space (1999),Children|Comedy,158811,10208.0,1804,3.1039356984478936,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10234,2012,12068,120807,963,0.961,stand-up comedy,23808,John Mulaney: New In Town (2012),Comedy,2246779,86705.0,330,4.03030303030303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3447,1991,3853,4290,1098,0.926,wartime,4185,For the Boys (1991),Comedy|Drama|Musical,101902,25221.0,331,2.8398791540785497,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
9495,2012,11241,99030,995,0.98675,surreal,18960,Wrong (2012),Comedy|Drama,1901040,83186.0,89,3.297752808988764,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2062,1997,2293,2562,684,0.9605,music,2471,Bandits (1997),Drama,118682,11526.0,213,3.276995305164319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2365,1984,2650,2945,700,0.9635,neo-noir,2853,Mike's Murder (1984),Mystery,87722,31043.0,131,2.767175572519084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
5807,1979,6671,7948,224,0.9545,coen bros,7558,Wise Blood (1979),Comedy|Drama,80140,42179.0,98,3.3622448979591835,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4585,2002,5173,5786,507,0.9765,hip hop,5674,Paid in Full (2002),Action|Drama,259484,13098.0,63,3.492063492063492,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
